date,id,city,district,address,coordinates,travel_time,condition,new_building,price,condominium_fee,condominium_operation_fee,condominium_financial_fee,condominium_land_rent_fee,area,rooms,floor,top_floor,balcony,sauna,beach,building_year,apartments_in_building,lvi_upcoming,lvi_past
2023-03-02,,3,164,"Larin Kyöstin polku 4 B 52, 00650 Helsinki","60.229402, 24.971029",19.0,5,1.0,255500.0,1489.67,170.78,1318.89,0.0,34.5,1.0,4.0,1.0,1,0,0,2024.0,,0,0
2023-03-02,,3,164,"Larin Kyöstin polku 4 A 11, 00650 Helsinki","60.229402, 24.971029",19.0,5,1.0,332200.0,1945.0,230.18,1714.82,0.0,46.5,2.0,2.0,0.0,1,0,0,2024.0,,0,0
2023-03-02,20162277.0,3,59,"Eteläinen Rautatiekatu 14b A, 00100 Helsinki","60.169013, 24.926851",10.0,,0.0,332000.0,529.0,287.5,51.75,189.75,57.5,2.0,3.0,0.0,1,1,0,1990.0,56.0,0,0
2023-03-02,21944323.0,3,227,"Messeniuksenkatu 8 A, 00250 Helsinki","60.187907, 24.914365",16.0,3,0.0,304000.0,430.0,253.7,176.3,0.0,43.0,2.0,4.0,0.0,0,0,0,1937.0,36.0,1,0
2023-03-02,501524.0,1,237,"Esikkotie 3 B, 01300 Vantaa","60.297805, 25.04259",26.0,5,1.0,278500.0,321.91,192.0,129.91,0.0,48.0,2.0,4.0,0.0,1,0,0,2023.0,102.0,0,0
2023-03-02,21948330.0,2,13,"Valakuja 2 B, 02770 Espoo","60.202705, 24.662007",33.0,3,0.0,167000.0,195.0,195.0,0.0,0.0,37.5,2.0,1.0,0.0,1,0,0,2015.0,72.0,0,0
2023-03-02,21100601.0,3,108,"Lielahdentie 6 A, 00200 Helsinki","60.160982, 24.880529",17.0,3,0.0,335000.0,245.7,245.7,0.0,0.0,45.5,2.0,2.0,0.0,1,0,0,1972.0,20.0,1,0
2023-03-02,70030635.0,3,185,"Postiljooninkatu 13 A14, 00240 Helsinki","60.217985, 24.926631",28.0,4,1.0,203800.0,248.0,117.0,131.0,129.0,30.0,1.0,4.0,0.0,1,0,0,2023.0,59.0,0,0
2023-03-02,70006415.0,3,170,"Metsäläntie 8 B A43, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,279825.0,454.21,204.75,249.46,172.76,45.5,2.0,7.0,0.0,1,0,0,2024.0,52.0,0,0
2023-03-02,70006416.0,3,170,"Metsäläntie 8 B A44, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,357000.0,586.75,267.75,319.0,225.92,59.5,2.0,7.0,0.0,1,0,0,2024.0,52.0,0,0
2023-03-02,70006412.0,3,170,"Metsäläntie 8 B A40, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,237825.0,354.2,141.75,212.45,119.61,31.5,1.0,7.0,0.0,1,0,0,2024.0,52.0,0,0
2023-03-02,70006413.0,3,170,"Metsäläntie 8 B A41, 00240 Helsinki","60.2205, 24.927233",22.0,4,1.0,237825.0,354.2,141.75,212.45,119.61,31.5,1.0,7.0,0.0,1,0,0,2024.0,52.0,0,0
2023-03-02,16922631.0,1,75,"Safiirikuja 11-13, 01700 Vantaa","60.31667, 24.849892",35.0,3,,194700.0,768.77,164.0,604.77,93.48,41.0,2.0,5.0,1.0,1,0,0,2018.0,,0,0
2023-03-02,16922430.0,3,96,"Sofianlehdonkatu 9 B, 00610 Helsinki","60.206226, 24.9487",26.0,3,,324000.0,414.0,414.0,0.0,0.0,60.0,3.0,1.0,0.0,1,0,0,1952.0,,1,0
2023-03-02,944207.0,3,88,"Vironkatu 8, 00170 Helsinki","60.172231, 24.955816",10.0,3,0.0,398000.0,294.32,237.72,56.6,0.0,56.6,2.0,1.0,0.0,0,0,0,1931.0,82.0,1,0
2023-03-02,1326337.0,1,237,"Kielotie 34 C 96, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,245651.0,330.0,168.0,162.0,147.0,42.0,2.0,5.0,0.0,1,0,0,2023.0,26.0,0,0
2023-03-02,1326339.0,1,237,"Kielotie 34 C 98, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,321247.0,463.0,236.0,227.0,207.0,59.0,3.0,6.0,1.0,1,0,0,2023.0,26.0,0,0
2023-03-02,534223.0,2,209,"Tiimalasintie 6 C, 02330 Espoo","60.1678, 24.614378",50.0,3,0.0,199000.0,396.49,366.3,0.0,30.189999999999998,37.0,2.0,8.0,1.0,1,0,0,2021.0,30.0,0,0
2023-03-02,20232774.0,2,184,"Visamäki 5 G, 02130 Espoo","60.188182, 24.785024",32.0,2,0.0,199000.0,170.28,141.9,28.38,0.0,33.0,1.0,3.0,1.0,1,0,0,1982.0,63.0,1,0
2023-03-02,20587508.0,3,193,"Vanhanlinnankuja 1 A, 00900 Helsinki","60.215183, 25.087835",25.0,,0.0,175000.0,496.8,442.8,54.0,0.0,56.0,2.0,4.0,0.0,1,0,0,1964.0,125.0,1,1
2023-03-02,16217269.0,3,164,"Mäkitorpantie 30, 00640 Helsinki","60.22693, 24.954191",26.0,3,,264900.0,1153.43,199.33,954.1,0.0,33.5,1.0,3.0,0.0,1,0,0,2017.0,,0,0
2023-03-02,1325925.0,3,98,"Kuvernöörintie 20, 00840 Helsinki","60.181253, 25.050668",26.0,2,0.0,235000.0,283.4,283.4,0.0,0.0,54.5,2.0,2.0,0.0,1,0,0,2003.0,28.0,0,0
2023-03-02,1327788.0,2,70,"Lansankallionkuja 2, 02630 Espoo","60.212316, 24.769558",35.0,3,0.0,182000.0,272.92,221.03,51.89,0.0,59.0,2.0,2.0,0.0,1,0,0,1986.0,51.0,1,0
2023-03-02,16914222.0,3,34,"Niittaajankatu 6, 00810 Helsinki","60.19157, 25.027674",23.0,3,,364000.0,309.75,309.75,0.0,0.0,52.5,2.0,5.0,0.0,1,1,0,2011.0,,0,0
2023-03-02,,3,164,"Larin Kyöstin polku 4 A 01, 00650 Helsinki","60.229402, 24.971029",19.0,5,1.0,323800.0,1906.5900000000001,235.13,1671.46,0.0,47.5,2.0,1.0,0.0,1,0,0,2024.0,,0,0
2023-03-02,16907943.0,1,218,"Koivukyläntie 53 D 50, 01350 Vantaa","60.316657, 25.039042",44.0,3,,185000.0,138.25,138.25,0.0,0.0,39.5,2.0,3.0,0.0,0,0,0,,,0,0
2023-03-02,,3,164,"Larin Kyöstin polku 4 A 08, 00650 Helsinki","60.229402, 24.971029",19.0,5,1.0,334300.0,1960.79,235.13,1725.66,0.0,47.5,2.0,2.0,0.0,1,0,0,2024.0,,0,0
2023-03-02,1326331.0,1,237,"Kielotie 34 C 88, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,310523.0,463.0,236.0,227.0,207.0,59.0,3.0,4.0,0.0,1,0,0,2023.0,26.0,0,0
2023-03-02,16903472.0,1,155,"Sääskikuja 2, 01490 Vantaa","60.344469, 25.13283",44.0,2,,165919.14,183.15,157.5,25.65,0.0,45.0,2.0,,0.0,0,1,0,1992.0,,0,0
2023-03-02,16903401.0,3,147,"Alakiventie 3, 00920 Helsinki","60.221846, 25.077692",28.0,3,,209000.0,262.46,188.6,0.0,72.0,36.0,1.0,6.0,0.0,1,0,0,2017.0,,0,0
2023-03-02,21567456.0,1,149,"Kivikirveenkuja 3 A, 01600 Vantaa","60.262536, 24.844254",32.0,2,0.0,158000.0,289.85,143.0,42.35,0.0,54.5,2.0,5.0,0.0,1,1,0,1981.0,78.0,1,1
2023-03-02,1326829.0,1,237,"Vihvilätie 5, 01300 Vantaa","60.29326, 25.02195",34.0,3,0.0,199000.0,220.9,220.9,0.0,0.0,47.0,2.0,2.0,0.0,1,1,0,1991.0,33.0,1,0
2023-03-02,20165130.0,2,46,"Kamarineidonkuja 3 D, 02940 Espoo","60.239644, 24.706529",49.0,1,0.0,189000.0,462.84,266.0,196.84,0.0,58.5,2.0,1.0,1.0,0,1,0,1990.0,7.0,1,0
2023-03-02,21346901.0,2,153,"Niittyportti 2 B 68, 02200 Espoo","60.170741, 24.772784",31.0,5,1.0,362100.0,1635.75,241.5,1394.25,0.0,57.5,3.0,4.0,0.0,1,0,0,2023.0,75.0,0,0
2023-03-02,16896533.0,3,34,"Siilikuja 2, 00800 Helsinki","60.208691, 25.037947",25.0,3,,379000.0,188.0,188.0,0.0,0.0,47.0,2.0,7.0,1.0,1,0,0,2017.0,,0,0
2023-03-02,9775601.0,3,191,"Rusthollinpolku 4 A, 00910 Helsinki","60.211079, 25.090692",32.0,2,0.0,189000.0,394.8,216.2,178.6,0.0,47.0,2.0,2.0,0.0,1,0,0,1962.0,30.0,1,0
2023-03-02,1327231.0,1,267,"Saratie 2, 01300 Vantaa","60.289353, 25.024687",35.0,3,0.0,179000.0,172.8,172.8,0.0,0.0,36.0,1.0,1.0,1.0,0,1,0,1985.0,34.0,1,1
2023-03-02,781.0,1,267,"Klökarsintie 1 E47, 01300 Vantaa","60.30065, 25.01774",44.0,3,1.0,239000.0,381.98,188.0,193.98,221.37,47.0,2.0,2.0,0.0,1,0,0,2023.0,53.0,0,0
2023-03-02,,3,164,"Maaherrantie 34 B 48, 00650 Helsinki","60.229706, 24.970956",19.0,5,1.0,334800.0,1909.8500000000001,221.45,1688.4,0.0,51.5,2.0,3.0,0.0,1,0,0,2023.0,,0,0
2023-03-02,1327410.0,3,227,"Sallinkatu 2, 00250 Helsinki","60.185544, 24.923105",14.0,2,0.0,272000.0,177.6,140.6,37.0,0.0,37.0,2.0,6.0,1.0,0,0,0,1938.0,74.0,1,0
2023-03-02,20587477.0,2,159,"Puolikuu 2 B, 02210 Espoo","60.173052, 24.7274",34.0,3,0.0,220000.0,656.42,147.0,369.6,134.82,42.0,2.0,7.0,0.0,1,0,0,2017.0,93.0,0,0
2023-03-02,1327560.0,2,159,"Piispanportti 7 A 9, 02240 Espoo","60.164168, 24.732516",37.0,5,1.0,313500.0,371.0,195.0,176.0,0.0,47.5,2.0,2.0,0.0,1,0,0,2023.0,63.0,0,0
2023-03-02,1326329.0,1,237,"Kielotie 34 C 86, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,240461.0,330.0,168.0,162.0,147.0,42.0,2.0,3.0,0.0,1,0,0,2023.0,26.0,0,0
2023-03-02,70024579.0,2,236,"Itätuulenkuja 10 C149, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,298900.0,603.29,152.5,450.79,0.0,30.5,1.0,6.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024254.0,2,236,"Itätuulenkuja 10 C187, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,398950.0,781.31,197.5,583.81,0.0,39.5,2.0,11.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024233.0,2,236,"Itätuulenkuja 10 C171, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,383150.0,781.31,197.5,583.81,0.0,39.5,2.0,9.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024244.0,2,236,"Itätuulenkuja 10 C179, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,391050.0,781.31,197.5,583.81,0.0,39.5,2.0,10.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024223.0,2,236,"Itätuulenkuja 10 C163, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,375250.0,781.31,197.5,583.81,0.0,39.5,2.0,8.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024213.0,2,236,"Itätuulenkuja 10 C155, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,367350.0,781.31,197.5,583.81,0.0,39.5,2.0,7.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024207.0,2,236,"Itätuulenkuja 10 C148, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,294000.0,593.4,150.0,443.4,0.0,30.0,1.0,6.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024194.0,2,236,"Itätuulenkuja 10 C140, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,356000.0,791.2,200.0,591.2,0.0,40.0,2.0,5.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024200.0,2,236,"Itätuulenkuja 10 C142, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,292800.0,603.29,152.5,450.79,0.0,30.5,1.0,5.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024206.0,2,236,"Itätuulenkuja 10 C147, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,364000.0,791.2,200.0,591.2,0.0,40.0,2.0,6.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024197.0,2,236,"Itätuulenkuja 10 C141, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,288000.0,593.4,150.0,443.4,0.0,30.0,1.0,5.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024191.0,2,236,"Itätuulenkuja 10 C134, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,285000.0,593.4,150.0,443.4,0.0,30.0,1.0,4.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024190.0,2,236,"Itätuulenkuja 10 C135, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,289750.0,603.29,152.5,450.79,0.0,30.5,1.0,4.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024189.0,2,236,"Itätuulenkuja 10 C133, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,352000.0,791.2,200.0,591.2,0.0,40.0,2.0,4.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024183.0,2,236,"Itätuulenkuja 10 C127, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,282000.0,369.0,147.0,222.0,0.0,30.0,1.0,3.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024181.0,2,236,"Itätuulenkuja 10 C126, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,348000.0,791.2,200.0,591.2,0.0,40.0,2.0,3.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024177.0,2,236,"Itätuulenkuja 10 C121, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,283650.0,603.29,152.5,450.79,0.0,30.5,1.0,2.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024184.0,2,236,"Itätuulenkuja 10 C128, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,286700.0,603.29,152.5,450.79,0.0,30.5,1.0,3.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024175.0,2,236,"Itätuulenkuja 10 C120, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,279000.0,593.4,150.0,443.4,0.0,30.0,1.0,2.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024166.0,2,236,"Itätuulenkuja 10 C113, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,274500.0,603.29,152.5,450.79,0.0,30.5,1.0,1.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,70024160.0,2,236,"Itätuulenkuja 10 C112, 02100 Espoo","60.174686, 24.805935",23.0,4,1.0,378450.0,860.43,217.5,642.93,0.0,43.5,1.0,1.0,0.0,1,0,0,2024.0,86.0,0,0
2023-03-02,20608711.0,2,159,"Kalastajantie 3 A, 02240 Espoo","60.162376, 24.722253",32.0,3,0.0,157000.0,369.6,369.6,0.0,0.0,46.2,2.0,2.0,1.0,0,0,0,1959.0,23.0,0,0
2023-03-02,16885529.0,1,75,"Keltasafiirinpolku 3, 01700 Vantaa","60.315897, 24.851785",36.0,3,,199500.0,938.05,148.0,790.05,0.0,37.0,1.0,3.0,0.0,1,0,0,2019.0,,0,0
2023-03-02,21817408.0,1,149,"Virtakuja 4 A 36, 01600 Vantaa","60.26784, 24.849662",33.0,5,1.0,250020.0,377.3,264.6,112.7,0.0,49.0,2.0,5.0,0.0,1,0,0,2021.0,55.0,0,0
2023-03-02,1322339.0,2,159,"Maapallonkuja 1 A 49, 02210 Espoo","60.172229, 24.72524",34.0,5,1.0,209600.0,199.69,113.75,85.94,128.08,32.5,1.0,8.0,1.0,1,0,0,2023.0,50.0,0,0
2023-03-02,525285.0,2,112,"Sokerilinnantie 1 B, 02600 Espoo","60.215618, 24.812475",24.0,2,0.0,259500.0,206.4,206.4,0.0,0.0,43.0,2.0,4.0,0.0,1,1,0,1997.0,50.0,0,0
2023-03-02,20946779.0,1,75,"Jaspiskuja 5 A, 01700 Vantaa","60.316728, 24.847988",35.0,3,0.0,224000.0,203.4,203.4,0.0,0.0,56.5,2.0,3.0,0.0,1,1,0,2016.0,52.0,1,0
2023-03-02,70030382.0,3,185,"Leimasinkatu 9 C75, 00240 Helsinki","60.218356, 24.925874",27.0,4,1.0,205400.0,261.0,129.0,132.0,137.0,33.0,1.0,4.0,0.0,1,0,0,2022.0,26.0,0,0
2023-03-02,16880248.0,1,238,"Lummetie, 01300 Vantaa","60.297123, 25.034553",28.0,3,,270000.0,360.0,262.0,98.0,0.0,53.0,2.0,4.0,0.0,1,1,0,1989.0,,0,0
2023-03-02,21329186.0,2,162,"Keelkorvenkuja 7 B 27, 02210 Espoo","60.178409, 24.719246",39.0,5,1.0,263000.0,1113.2,200.2,913.0,0.0,45.5,2.0,2.0,0.0,1,1,0,2023.0,20.0,0,0
2023-03-02,21350009.0,2,162,"Keelkorvenkuja 7 B 33, 02210 Espoo","60.177654, 24.718014",38.0,5,1.0,265000.0,1113.2,200.2,913.0,0.0,45.5,2.0,3.0,0.0,1,1,0,2023.0,20.0,0,0
2023-03-02,21727608.0,2,162,"Keelkorvenkuja 7 A 19, 02210 Espoo","60.177375, 24.717888",38.0,5,1.0,274200.0,1149.2,200.2,949.0,0.0,45.5,2.0,4.0,1.0,1,0,0,2023.0,20.0,0,0
2023-03-02,20691620.0,3,102,"Laurinmäenpolku 3 C, 00440 Helsinki","60.233397, 24.881627",24.0,2,0.0,195000.0,278.46,278.46,0.0,0.0,45.5,2.0,1.0,0.0,0,0,0,1983.0,35.0,0,0
2023-03-02,7985476.0,1,237,"Kukonharja 1 B42, 01300 Vantaa","60.292736, 25.006275",38.0,4,1.0,169700.0,210.11,133.25,76.86,84.5,32.5,1.0,4.0,1.0,1,0,0,2023.0,,0,0
2023-03-02,21629622.0,2,153,"Niittyportti 2 B 60, 02200 Espoo","60.170741, 24.772784",31.0,5,1.0,346700.0,1581.55,247.8,1333.75,0.0,59.0,3.0,3.0,0.0,1,1,0,2023.0,75.0,0,0
2023-03-02,21725055.0,2,153,"Niittyportti 2 A 39, 02200 Espoo","60.170741, 24.772784",31.0,5,1.0,245000.0,1077.15,144.9,932.25,0.0,34.5,1.0,6.0,0.0,1,0,0,2023.0,55.0,0,0
2023-03-02,1313680.0,1,149,"Virtakuja 4 A 26, 01600 Vantaa","60.267196, 24.849289",33.0,5,1.0,236500.0,377.3,264.6,112.7,0.0,49.0,2.0,6.0,0.0,1,0,0,2021.0,55.0,0,0
2023-03-02,943300.0,3,15,"Matkamiehenpolku 2, 00320 Helsinki","60.213197, 24.902117",27.0,2,0.0,305000.0,149.5,149.5,0.0,0.0,58.0,3.0,2.0,0.0,1,0,0,1953.0,63.0,1,1
2023-03-02,1312658.0,1,149,"Virtakuja 4 A 37, 01600 Vantaa","60.26784, 24.849662",33.0,5,1.0,227000.0,354.2,248.4,105.8,0.0,46.0,2.0,5.0,0.0,1,0,0,2021.0,55.0,0,0
2023-03-02,70038378.0,2,153,"Rälssitilankuja 4 K-549, 02200 Espoo","60.171168, 24.758031",29.0,4,1.0,392000.0,1143.34,571.67,571.67,0.0,58.5,3.0,5.0,0.0,1,0,0,2024.0,59.0,0,0
2023-03-02,70038368.0,2,153,"Rälssitilankuja 4 K-540, 02200 Espoo","60.171168, 24.758031",29.0,4,1.0,310500.0,646.31,193.5,452.81,0.0,45.0,2.0,3.0,0.0,1,0,0,2024.0,59.0,0,0
2023-03-02,21230598.0,3,27,"Leppisaarentie 1 C, 00830 Helsinki","60.190987, 25.064287",30.0,3,0.0,189000.0,187.22,181.3,0.0,0.0,37.0,2.0,2.0,1.0,1,0,0,1961.0,36.0,0,0
2023-03-02,20206035.0,3,55,"Aleksis Kiven katu 16 A, 00500 Helsinki","60.189193, 24.956851",18.0,3,0.0,248000.0,377.4,175.1,202.3,0.0,34.0,1.0,3.0,0.0,0,0,0,1961.0,54.0,0,0
2023-03-02,16131374.0,3,255,"Karstulantie, 00550 Helsinki","60.197603, 24.953688",24.0,3,,383000.0,564.62,348.3,845.0,0.0,40.5,2.0,13.0,0.0,1,0,0,,,0,0
2023-03-02,1322926.0,3,234,"Leivosentie 24, 00780 Helsinki","60.262766, 24.997417",37.0,3,0.0,180000.0,385.4,205.0,180.39999999999998,0.0,41.0,2.0,2.0,1.0,1,0,0,2020.0,14.0,0,0
2023-03-02,1326579.0,1,237,"Kielotie 34 C 78, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,305333.0,463.0,236.0,227.0,207.0,59.0,3.0,2.0,0.0,0,0,0,2023.0,26.0,0,0
2023-03-02,1326581.0,1,237,"Kielotie 34 C 79, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,231811.0,322.0,164.0,158.0,144.0,41.0,2.0,2.0,0.0,0,0,0,2023.0,26.0,0,0
2023-03-02,70038705.0,2,236,"Jousenpuistonkatu 7 A43, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,336300.0,790.7,156.2,634.5,0.0,35.5,2.0,6.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038700.0,2,236,"Jousenpuistonkatu 7 A12, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,302600.0,727.25,156.2,571.05,0.0,35.5,2.0,2.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038668.0,2,236,"Jousenpuistonkatu 7 A9, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,277200.0,660.2,136.4,523.8,0.0,31.0,1.0,2.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038673.0,2,236,"Jousenpuistonkatu 7 A18, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,280000.0,665.6,136.4,529.2,0.0,31.0,1.0,3.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038676.0,2,236,"Jousenpuistonkatu 7 A27, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,285600.0,675.05,136.4,538.65,0.0,31.0,1.0,4.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038675.0,2,236,"Jousenpuistonkatu 7 A23, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,275300.0,653.95,134.2,519.75,0.0,30.5,1.0,4.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038678.0,2,236,"Jousenpuistonkatu 7 A32, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,280700.0,663.4,134.2,529.2,0.0,30.5,1.0,5.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038674.0,2,236,"Jousenpuistonkatu 7 A22, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,273500.0,647.7,132.0,515.7,0.0,30.0,1.0,4.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038667.0,2,236,"Jousenpuistonkatu 7 A5, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,267200.0,639.1,134.2,504.9,0.0,30.5,1.0,2.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038669.0,2,236,"Jousenpuistonkatu 7 A13, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,268100.0,638.25,132.0,506.25,0.0,30.0,1.0,3.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038661.0,2,236,"Jousenpuistonkatu 7 A8, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,340300.0,816.4,173.8,642.6,0.0,39.5,2.0,2.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,70038660.0,2,236,"Jousenpuistonkatu 7 A2, 02200 Espoo","60.173508, 24.781603",25.0,4,1.0,348400.0,831.25,173.8,657.45,0.0,39.5,2.0,1.0,0.0,1,0,0,2024.0,43.0,0,0
2023-03-02,1326336.0,1,237,"Kielotie 34 C 94, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,238731.0,322.0,164.0,158.0,144.0,41.0,2.0,5.0,0.0,1,0,0,2023.0,26.0,0,0
2023-03-02,1326326.0,1,237,"Kielotie 34 C 84, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,235271.0,322.0,164.0,158.0,144.0,41.0,2.0,3.0,0.0,1,0,0,2023.0,26.0,0,0
2023-03-02,1326279.0,1,237,"Kielotie 34 C 76, 01300 Vantaa","60.295671, 25.038107",24.0,5,1.0,276790.0,400.0,204.0,196.0,179.0,51.0,2.0,1.0,0.0,0,0,0,2023.0,26.0,0,0
2023-03-02,21809871.0,3,92,"Kulosaaren puistotie 40 A, 00570 Helsinki","60.18922, 25.004919",16.0,2,0.0,289000.0,303.14,202.4,100.74,0.0,46.0,2.0,3.0,1.0,1,0,0,1960.0,30.0,0,0
2023-03-02,16838260.0,3,260,"Kuusistonlinnantie 4, 00900 Helsinki","60.215728, 25.08827",25.0,3,,185000.0,365.75,264.0,101.75,0.0,55.0,2.0,2.0,0.0,1,0,0,1963.0,,0,0
2023-03-02,16871707.0,3,170,"Postiljooninkatu 13, 00240 Helsinki","60.217985, 24.926631",28.0,,1.0,230400.0,0.0,0.0,0.0,0.0,39.5,2.0,3.0,0.0,1,0,0,,,0,0
2023-03-02,16871704.0,3,170,"Postiljooninkatu 13, 00240 Helsinki","60.217985, 24.926631",28.0,,1.0,194000.0,0.0,0.0,0.0,0.0,30.0,1.0,2.0,0.0,1,0,0,,,0,0
2023-03-02,16648546.0,3,185,"Leimasinkatu 9, 00240 Helsinki","60.218356, 24.925874",27.0,,1.0,200200.0,0.0,0.0,0.0,0.0,33.0,1.0,3.0,0.0,0,0,0,,,0,0
2023-03-02,20088731.0,2,162,"Keelkorvenkuja 7 A 7, 02210 Espoo","60.178409, 24.719246",39.0,5,1.0,265000.0,1113.2,200.2,913.0,0.0,45.5,2.0,3.0,0.0,1,0,0,2023.0,20.0,0,0
2023-03-02,1326232.0,3,135,"Mannerheimintie 128, 00270 Helsinki","60.192978, 24.907322",18.0,2,0.0,370000.0,731.6,436.6,295.0,0.0,59.0,3.0,5.0,0.0,1,0,0,1940.0,36.0,1,0
2023-03-02,,3,19,"Orapihlajatie 20 C 55, 00320 Helsinki","60.221277, 24.88737",21.0,5,1.0,320500.0,1041.31,178.45,678.18,184.68,41.5,2.0,4.0,0.0,1,0,0,2023.0,56.0,0,0
2023-03-02,,3,19,"Orapihlajatie 20 C 54, 00320 Helsinki","60.221277, 24.88737",21.0,5,1.0,295500.0,935.9,152.65,625.28,157.98,35.5,2.0,4.0,0.0,1,0,0,2023.0,56.0,0,0
2023-03-02,,3,19,"Orapihlajatie 20 C 50, 00320 Helsinki","60.221277, 24.88737",21.0,5,1.0,297700.0,993.06,178.45,629.93,184.68,41.5,2.0,3.0,0.0,1,0,0,2023.0,56.0,0,0
2023-03-02,,3,19,"Orapihlajatie 20 C 49, 00320 Helsinki","60.221277, 24.88737",21.0,5,1.0,274700.0,891.89,152.65,581.27,157.98,35.5,2.0,3.0,0.0,1,0,0,2023.0,56.0,0,0
2023-03-02,,3,19,"Orapihlajatie 20 C 45, 00320 Helsinki","60.221277, 24.88737",21.0,5,1.0,281400.0,958.57,178.45,595.44,184.68,41.5,2.0,2.0,0.0,1,0,0,2023.0,56.0,0,0
2023-03-02,,3,19,"Orapihlajatie 20 C 44, 00320 Helsinki","60.221277, 24.88737",21.0,5,1.0,259800.0,860.36,152.65,549.74,157.98,35.5,2.0,2.0,0.0,1,0,0,2023.0,56.0,0,0
